10
0.17831:-7.01605,70.8301;9.62175	0.155397:-71.0194,-15.6507;7.59126	0.163571:44.3173,-68.7053;12.7789	0.180418:-10.6066,-18.8985;-7.27008	0.151293:3.89188,96.4463;14.0932	0.197278:-121.59,-20.1892;0.687036	0.128331:-52.7993,86.9068;-2.81745	0.108606:-109.996,2.88443;12.6972	0.14577:-55.3557,-181.771;-12.3135	0.153976:-105.105,-0.133337;9.92082	
0.17831:-7.17293,70.8027;9.64444	0.155397:-71.1766,-15.7482;7.60919	0.163571:44.3192,-68.6977;12.809	0.180418:-10.4699,-18.896;-7.28725	0.151293:3.7402,96.6202;14.1264	0.197278:-121.78,-20.3628;0.688657	0.128331:-52.8543,86.967;-2.82408	0.108606:-110.107,2.81223;12.7272	0.14577:-55.2802,-182.077;-12.3425	0.153976:-105.296,-0.256441;9.94428	
0.17831:-7.32981,70.7752;9.66714	0.155397:-71.3337,-15.8458;7.62712	0.163571:44.3211,-68.6901;12.8392	0.180418:-10.3331,-18.8936;-7.30441	0.151293:3.58851,96.7942;14.1595	0.197278:-121.971,-20.5364;0.690278	0.128331:-52.9092,87.0273;-2.83071	0.108606:-110.217,2.74003;12.7571	0.14577:-55.2046,-182.382;-12.3715	0.153976:-105.488,-0.379523;9.96774	
0.17831:-7.48669,70.7477;9.68984	0.155397:-71.4909,-15.9434;7.64505	0.163571:44.323,-68.6825;12.8693	0.180418:-10.1963,-18.8911;-7.32158	0.151293:3.43683,96.9681;14.1927	0.197278:-122.162,-20.7099;0.6919	0.128331:-52.9641,87.0876;-2.83733	0.108606:-110.328,2.6678;12.7871	0.14577:-55.1291,-182.687;-12.4004	0.153976:-105.679,-0.502582;9.9912	
0.17831:-7.64357,70.7203;9.71253	0.155397:-71.6481,-16.0409;7.66298	0.163571:44.325,-68.6748;12.8994	0.180418:-10.0596,-18.8886;-7.33874	0.151293:3.28515,97.1421;14.2259	0.197278:-122.352,-20.8835;0.693521	0.128331:-53.0191,87.1479;-2.84396	0.108606:-110.438,2.59554;12.817	0.14577:-55.0536,-182.992;-12.4294	0.153976:-105.871,-0.625617;10.0147	
0.17831:-7.80045,70.6928;9.73523	0.155397:-71.8052,-16.1383;7.68091	0.163571:44.3269,-68.6672;12.9296	0.180418:-9.92283,-18.8861;-7.35591	0.151293:3.13347,97.316;14.2591	0.197278:-122.543,-21.0571;0.695142	0.128331:-53.074,87.2081;-2.85059	0.108606:-110.549,2.52328;12.8469	0.14577:-54.978,-183.297;-12.4584	0.153976:-106.064,-0.748628;10.0381	
0.17831:-7.95733,70.6653;9.75793	0.155397:-71.9624,-16.2358;7.69884	0.163571:44.3288,-68.6596;12.9597	0.180418:-9.78607,-18.8836;-7.37308	0.151293:2.98179,97.49;14.2923	0.197278:-122.734,-21.2306;0.696763	0.128331:-53.1289,87.2684;-2.85722	0.108606:-110.66,2.45099;12.8769	0.14577:-54.9025,-183.602;-12.4874	0.153976:-106.256,-0.871613;10.0616	
0.17831:-8.11421,70.6379;9.78063	0.155397:-72.1196,-16.3333;7.71677	0.163571:44.3307,-68.6519;12.9899	0.180418:-9.64931,-18.8812;-7.39024	0.151293:2.8301,97.6639;14.3255	0.197278:-122.925,-21.4042;0.698385	0.128331:-53.1839,87.3287;-2.86385	0.108606:-110.77,2.37867;12.9068	0.14577:-54.827,-183.908;-12.5164	0.153976:-106.448,-0.994571;10.085	
0.17831:-8.27109,70.6104;9.80332	0.155397:-72.2767,-16.4307;7.7347	0.163571:44.3326,-68.6443;13.02	0.180418:-9.51256,-18.8787;-7.40741	0.151293:2.67842,97.8379;14.3587	0.197278:-123.115,-21.5778;0.700006	0.128331:-53.2388,87.3889;-2.87047	0.108606:-110.881,2.30633;12.9368	0.14577:-54.7514,-184.213;-12.5454	0.153976:-106.64,-1.1175;10.1085	
0.17831:-8.42797,70.5829;9.82602	0.155397:-72.4339,-16.5282;7.75263	0.163571:44.3345,-68.6367;13.0501	0.180418:-9.3758,-18.8762;-7.42457	0.151293:2.52674,98.0118;14.3919	0.197278:-123.306,-21.7513;0.701627	0.128331:-53.2937,87.4492;-2.8771	0.108606:-110.992,2.23398;12.9667	0.14577:-54.6759,-184.518;-12.5744	0.153976:-106.833,-1.2404;10.132	
0.17831:-8.58485,70.5555;9.84872	0.155397:-72.5911,-16.6257;7.77056	0.163571:44.3364,-68.6291;13.0803	0.180418:-9.23904,-18.8737;-7.44174	0.151293:2.37506,98.1858;14.425	0.197278:-123.497,-21.9249;0.703248	0.128331:-53.3487,87.5095;-2.88373	0.108606:-111.102,2.16159;12.9967	0.14577:-54.6004,-184.823;-12.6034	0.153976:-107.025,-1.36327;10.1554	
0.17831:-8.74173,70.528;9.87142	0.155397:-72.7482,-16.7231;7.78848	0.163571:44.3383,-68.6214;13.1104	0.180418:-9.10229,-18.8712;-7.45891	0.151293:2.22338,98.3597;14.4582	0.197278:-123.688,-22.0985;0.70487	0.128331:-53.4036,87.5698;-2.89036	0.108606:-111.213,2.08919;13.0266	0.14577:-54.5248,-185.128;-12.6324	0.153976:-107.217,-1.48612;10.1789	
0.17831:-8.89861,70.5005;9.89411	0.155397:-72.9054,-16.8206;7.80641	0.163571:44.3402,-68.6138;13.1405	0.180418:-8.96553,-18.8688;-7.47607	0.151293:2.07169,98.5337;14.4914	0.197278:-123.878,-22.272;0.706491	0.128331:-53.4585,87.63;-2.89699	0.108606:-111.323,2.01676;13.0566	0.14577:-54.4493,-185.433;-12.6614	0.153976:-107.409,-1.60893;10.2023	
0.17831:-9.05549,70.4731;9.91681	0.155397:-73.0626,-16.9181;7.82434	0.163571:44.3421,-68.6062;13.1707	0.180418:-8.82877,-18.8663;-7.49324	0.151293:1.92002,98.7076;14.5246	0.197278:-124.068,-22.4456;0.708112	0.128331:-53.5135,87.6903;-2.90361	0.108606:-111.434,1.9443;13.0865	0.14577:-54.3738,-185.739;-12.6904	0.153976:-107.602,-1.73171;10.2258	
0.17831:-9.21237,70.4456;9.93951	0.155397:-73.2197,-17.0155;7.84227	0.163571:44.344,-68.5985;13.2008	0.180418:-8.69201,-18.8638;-7.51041	0.151293:1.76834,98.8816;14.5578	0.197278:-124.258,-22.6191;0.709733	0.128331:-53.5684,87.7506;-2.91024	0.108606:-111.545,1.87182;13.1165	0.14577:-54.2982,-186.044;-12.7194	0.153976:-107.794,-1.85445;10.2493	
0.17831:-9.36925,70.4182;9.96221	0.155397:-73.3769,-17.113;7.8602	0.163571:44.3459,-68.5909;13.2309	0.180418:-8.55526,-18.8613;-7.52757	0.151293:1.61666,99.0555;14.591	0.197278:-124.448,-22.7924;0.711355	0.128331:-53.6233,87.8109;-2.91687	0.108606:-111.655,1.79931;13.1464	0.14577:-54.2227,-186.349;-12.7483	0.153976:-107.986,-1.97716;10.2727	
0.17831:-9.52612,70.3907;9.9849	0.155397:-73.5341,-17.2105;7.87813	0.163571:44.3478,-68.5833;13.2611	0.180418:-8.4185,-18.8588;-7.54474	0.151293:1.46498,99.2295;14.6242	0.197278:-124.637,-22.9658;0.712976	0.128331:-53.6783,87.8711;-2.9235	0.108606:-111.766,1.72677;13.1763	0.14577:-54.1472,-186.654;-12.7773	0.153976:-108.178,-2.09983;10.2962	
0.17831:-9.683,70.3632;10.0076	0.155397:-73.6912,-17.3079;7.89606	0.163571:44.3498,-68.5756;13.2912	0.180418:-8.28174,-18.8564;-7.5619	0.151293:1.3133,99.4034;14.6574	0.197278:-124.827,-23.1392;0.714597	0.128331:-53.7332,87.9314;-2.93013	0.108606:-111.877,1.6542;13.2063	0.14577:-54.0717,-186.959;-12.8063	0.153976:-108.371,-2.22247;10.3196	
0.17831:-9.83988,70.3358;10.0303	0.155397:-73.8484,-17.4054;7.91399	0.163571:44.3517,-68.568;13.3213	0.180418:-8.14506,-18.8539;-7.57907	0.151293:1.16161,99.5774;14.6906	0.197278:-125.017,-23.3126;0.716218	0.128331:-53.7881,87.9917;-2.93676	0.108606:-111.987,1.58161;13.2362	0.14577:-53.9961,-187.265;-12.8353	0.153976:-108.563,-2.34507;10.3431	
0.17831:-9.99676,70.3083;10.053	0.155397:-74.0056,-17.5029;7.93192	0.163571:44.3536,-68.5604;13.3515	0.180418:-8.0084,-18.8514;-7.59624	0.151293:1.00993,99.7513;14.7237	0.197278:-125.207,-23.4859;0.71784	0.128331:-53.843,88.0519;-2.94338	0.108606:-112.098,1.50899;13.2662	0.14577:-53.9206,-187.57;-12.8643	0.153976:-108.755,-2.46764;10.3666	
0.17831:-10.1536,70.2808;10.0757	0.155397:-74.1627,-17.6003;7.94985	0.163571:44.3555,-68.5528;13.3816	0.180418:-7.87165,-18.8489;-7.6134	0.151293:0.85825,99.9253;14.7569	0.197278:-125.397,-23.6593;0.719461	0.128331:-53.898,88.1122;-2.95001	0.108606:-112.208,1.43633;13.2961	0.14577:-53.8451,-187.875;-12.8933	0.153976:-108.947,-2.59016;10.39	
0.17831:-10.3105,70.2534;10.0984	0.155397:-74.3199,-17.6978;7.96778	0.163571:44.3574,-68.5451;13.4118	0.180418:-7.73489,-18.8464;-7.63057	0.151293:0.706568,100.099;14.7901	0.197278:-125.587,-23.8327;0.721082	0.128331:-53.9529,88.1725;-2.95664	0.108606:-112.319,1.36365;13.3261	0.14577:-53.7695,-188.18;-12.9223	0.153976:-109.14,-2.71264;10.4135	
0.17831:-10.4674,70.2259;10.1211	0.155397:-74.4771,-17.7953;7.9857	0.163571:44.3593,-68.5375;13.4419	0.180418:-7.59813,-18.844;-7.64773	0.151293:0.554884,100.273;14.8233	0.197278:-125.777,-24.0061;0.722703	0.128331:-54.0078,88.2328;-2.96327	0.108606:-112.43,1.29093;13.356	0.14577:-53.694,-188.485;-12.9513	0.153976:-109.332,-2.83508;10.4369	
0.17831:-10.6243,70.1984;10.1438	0.155397:-74.6342,-17.8927;8.00363	0.163571:44.3612,-68.5299;13.472	0.180418:-7.46138,-18.8415;-7.6649	0.151293:0.403198,100.447;14.8565	0.197278:-125.967,-24.1795;0.724325	0.128331:-54.0628,88.293;-2.9699	0.108606:-112.54,1.21819;13.386	0.14577:-53.6185,-188.79;-12.9803	0.153976:-109.524,-2.95749;10.4604	
0.17831:-10.7812,70.171;10.1665	0.155397:-74.7914,-17.9902;8.02156	0.163571:44.3631,-68.5222;13.5022	0.180418:-7.32462,-18.839;-7.68207	0.151293:0.25151,100.621;14.8897	0.197278:-126.157,-24.3528;0.725946	0.128331:-54.1177,88.3533;-2.97652	0.108606:-112.649,1.14541;13.4159	0.14577:-53.5429,-189.096;-13.0093	0.153976:-109.716,-3.07985;10.4839	
0.17831:-10.938,70.1435;10.1892	0.155397:-74.9485,-18.0877;8.03949	0.163571:44.365,-68.5146;13.5323	0.180418:-7.18786,-18.8365;-7.69923	0.151293:0.0998203,100.795;14.9229	0.197278:-126.347,-24.5262;0.727567	0.128331:-54.1726,88.4136;-2.98315	0.108606:-112.759,1.07259;13.4459	0.14577:-53.4674,-189.401;-13.0383	0.153976:-109.909,-3.20216;10.5073	
0.17831:-11.0949,70.116;10.2119	0.155397:-75.1057,-18.1851;8.05742	0.163571:44.3669,-68.507;13.5624	0.180418:-7.05111,-18.834;-7.7164	0.151293:-0.051871,100.969;14.9561	0.197278:-126.537,-24.6996;0.729188	0.128331:-54.2276,88.4738;-2.98978	0.108606:-112.869,0.999749;13.4758	0.14577:-53.3919,-189.706;-13.0673	0.153976:-110.101,-3.32444;10.5308	
0.17831:-11.2518,70.0886;10.2346	0.155397:-75.2629,-18.2826;8.07535	0.163571:44.3688,-68.4994;13.5926	0.180418:-6.91435,-18.8316;-7.73356	0.151293:-0.203564,101.143;14.9892	0.197278:-126.727,-24.873;0.73081	0.128331:-54.2825,88.5341;-2.99641	0.108606:-112.979,0.92687;13.5057	0.14577:-53.3163,-190.011;-13.0962	0.153976:-110.293,-3.44667;10.5542	
0.17831:-11.4087,70.0611;10.2573	0.155397:-75.42,-18.38;8.09328	0.163571:44.3707,-68.4917;13.6227	0.180418:-6.77759,-18.8291;-7.75073	0.151293:-0.355258,101.317;15.0224	0.197278:-126.917,-25.0463;0.732431	0.128331:-54.3374,88.5944;-3.00304	0.108606:-113.089,0.853958;13.5357	0.14577:-53.2408,-190.316;-13.1252	0.153976:-110.485,-3.56885;10.5777	
0.17831:-11.5656,70.0336;10.28	0.155397:-75.5772,-18.4775;8.11121	0.163571:44.3726,-68.4841;13.6528	0.180418:-6.64084,-18.8266;-7.7679	0.151293:-0.506953,101.491;15.0556	0.197278:-127.107,-25.2197;0.734052	0.128331:-54.3924,88.6547;-3.00966	0.108606:-113.199,0.781012;13.5656	0.14577:-53.1653,-190.621;-13.1542	0.153976:-110.678,-3.69099;10.6012	
0.17831:-11.7224,70.0062;10.3027	0.155397:-75.7344,-18.575;8.12914	0.163571:44.3745,-68.4765;13.683	0.180418:-6.50408,-18.8241;-7.78506	0.151293:-0.658653,101.665;15.0888	0.197278:-127.297,-25.3931;0.735673	0.128331:-54.4473,88.7149;-3.01629	0.108606:-113.309,0.708031;13.5956	0.14577:-53.0898,-190.927;-13.1832	0.153976:-110.87,-3.81308;10.6246	
0.17831:-11.8793,69.9787;10.3254	0.155397:-75.8915,-18.6724;8.14707	0.163571:44.3765,-68.4688;13.7131	0.180418:-6.36732,-18.8216;-7.80223	0.151293:-0.810349,101.839;15.122	0.197278:-127.487,-25.5665;0.737295	0.128331:-54.5022,88.7752;-3.02292	0.108606:-113.419,0.635015;13.6255	0.14577:-53.0142,-191.232;-13.2122	0.153976:-111.062,-3.93513;10.6481	
0.17831:-12.0362,69.9512;10.3481	0.155397:-76.0487,-18.7699;8.165	0.163571:44.3784,-68.4612;13.7433	0.180418:-6.23057,-18.8192;-7.8194	0.151293:-0.962049,102.013;15.1552	0.197278:-127.677,-25.7399;0.738916	0.128331:-54.5572,88.8355;-3.02955	0.108606:-113.528,0.561964;13.6555	0.14577:-52.9387,-191.537;-13.2412	0.153976:-111.254,-4.05714;10.6715	
0.17831:-12.1931,69.9238;10.3708	0.155397:-76.2059,-18.8674;8.18292	0.163571:44.3803,-68.4536;13.7734	0.180418:-6.09381,-18.8167;-7.83656	0.151293:-1.11375,102.187;15.1884	0.197278:-127.867,-25.9132;0.740537	0.128331:-54.6121,88.8958;-3.03618	0.108606:-113.638,0.488878;13.6854	0.14577:-52.8632,-191.842;-13.2702	0.153976:-111.447,-4.1791;10.695	
0.17831:-12.35,69.8963;10.3935	0.155397:-76.363,-18.9648;8.20085	0.163571:44.3822,-68.4459;13.8035	0.180418:-5.95705,-18.8142;-7.85373	0.151293:-1.26546,102.361;15.2216	0.197278:-128.057,-26.0866;0.742158	0.128331:-54.667,88.956;-3.0428	0.108606:-113.748,0.415757;13.7154	0.14577:-52.7876,-192.147;-13.2992	0.153976:-111.639,-4.301;10.7185	
0.17831:-12.5068,69.8688;10.4162	0.155397:-76.5202,-19.0623;8.21878	0.163571:44.3841,-68.4383;13.8337	0.180418:-5.82029,-18.8117;-7.87089	0.151293:-1.41717,102.535;15.2547	0.197278:-128.246,-26.26;0.74378	0.128331:-54.722,89.0163;-3.04943	0.108606:-113.858,0.3426;13.7453	0.14577:-52.7121,-192.453;-13.3282	0.153976:-111.831,-4.42286;10.7419	
0.17831:-12.6637,69.8414;10.4389	0.155397:-76.6774,-19.1598;8.23671	0.163571:44.386,-68.4307;13.8638	0.180418:-5.68354,-18.8093;-7.88806	0.151293:-1.56888,102.708;15.2879	0.197278:-128.435,-26.4334;0.745401	0.128331:-54.7769,89.0766;-3.05606	0.108606:-113.968,0.269406;13.7753	0.14577:-52.6366,-192.758;-13.3572	0.153976:-112.023,-4.54468;10.7654	
0.17831:-12.8206,69.8139;10.4616	0.155397:-76.8345,-19.2572;8.25464	0.163571:44.3879,-68.4231;13.8939	0.180418:-5.54678,-18.8068;-7.90523	0.151293:-1.72058,102.882;15.3211	0.197278:-128.624,-26.6068;0.747022	0.128331:-54.8318,89.1368;-3.06269	0.108606:-114.078,0.196178;13.8052	0.14577:-52.561,-193.063;-13.3862	0.153976:-112.216,-4.66643;10.7888	
0.17831:-12.9775,69.7864;10.4842	0.155397:-76.9917,-19.3547;8.27257	0.163571:44.3898,-68.4154;13.9241	0.180418:-5.41002,-18.8043;-7.92239	0.151293:-1.87229,103.056;15.3543	0.197278:-128.814,-26.7801;0.748643	0.128331:-54.8867,89.1971;-3.06932	0.108606:-114.188,0.122913;13.8351	0.14577:-52.4855,-193.368;-13.4152	0.153976:-112.408,-4.78815;10.8123	
0.17831:-13.1344,69.759;10.5069	0.155397:-77.1489,-19.4523;8.2905	0.163571:44.3917,-68.4078;13.9542	0.180418:-5.27327,-18.8018;-7.93956	0.151293:-2.02399,103.23;15.3875	0.197278:-129.003,-26.9535;0.750265	0.128331:-54.9417,89.2574;-3.07594	0.108606:-114.297,0.0496122;13.8651	0.14577:-52.41,-193.673;-13.4441	0.153976:-112.6,-4.90983;10.8358	
0.17831:-13.2912,69.7315;10.5296	0.155397:-77.306,-19.5499;8.30843	0.163571:44.3936,-68.4002;13.9843	0.180418:-5.13651,-18.7993;-7.95672	0.151293:-2.1757,103.404;15.4207	0.197278:-129.192,-27.1269;0.751886	0.128331:-54.9966,89.3177;-3.08257	0.108606:-114.407,-0.0237244;13.895	0.14577:-52.3344,-193.978;-13.4731	0.153976:-112.793,-5.03144;10.8592	
0.17831:-13.4481,69.704;10.5523	0.155397:-77.4632,-19.6476;8.32636	0.163571:44.3955,-68.3925;14.0145	0.180418:-4.99975,-18.7969;-7.97389	0.151293:-2.32741,103.578;15.4539	0.197278:-129.381,-27.3003;0.753507	0.128331:-55.0515,89.3779;-3.0892	0.108606:-114.517,-0.097097;13.925	0.14577:-52.2589,-194.284;-13.5021	0.153976:-112.985,-5.15302;10.8827	
0.17831:-13.605,69.6766;10.575	0.155397:-77.6204,-19.7452;8.34429	0.163571:44.3974,-68.3849;14.0446	0.180418:-4.863,-18.7944;-7.99106	0.151293:-2.47911,103.752;15.4871	0.197278:-129.57,-27.4736;0.755128	0.128331:-55.1065,89.4382;-3.09583	0.108606:-114.627,-0.170505;13.9549	0.14577:-52.1834,-194.589;-13.5311	0.153976:-113.178,-5.27455;10.9062	
0.17831:-13.7619,69.6491;10.5977	0.155397:-77.7775,-19.8429;8.36222	0.163571:44.3993,-68.3773;14.0748	0.180418:-4.72624,-18.7919;-8.00822	0.151293:-2.63082,103.926;15.5202	0.197278:-129.76,-27.647;0.75675	0.128331:-55.1614,89.4985;-3.10246	0.108606:-114.737,-0.243949;13.9849	0.14577:-52.1078,-194.894;-13.5601	0.153976:-113.371,-5.39602;10.9296	
0.17831:-13.9187,69.6216;10.6204	0.155397:-77.9347,-19.9406;8.38014	0.163571:44.4012,-68.3697;14.1049	0.180418:-4.58948,-18.7894;-8.02539	0.151293:-2.78254,104.1;15.5534	0.197278:-129.949,-27.8204;0.758371	0.128331:-55.2163,89.5587;-3.10908	0.108606:-114.847,-0.317428;14.0148	0.14577:-52.0323,-195.199;-13.5891	0.153976:-113.564,-5.51746;10.9531	
0.17831:-14.0756,69.5942;10.6431	0.155397:-78.0919,-20.0382;8.39807	0.163571:44.4032,-68.362;14.135	0.180418:-4.45273,-18.7869;-8.04255	0.151293:-2.93427,104.274;15.5866	0.197278:-130.138,-27.9938;0.759992	0.128331:-55.2713,89.619;-3.11571	0.108606:-114.957,-0.390942;14.0448	0.14577:-51.9568,-195.504;-13.6181	0.153976:-113.757,-5.63884;10.9765	
0.17831:-14.2325,69.5667;10.6658	0.155397:-78.249,-20.1359;8.416	0.163571:44.4051,-68.3544;14.1652	0.180418:-4.31597,-18.7845;-8.05972	0.151293:-3.086,104.448;15.6198	0.197278:-130.327,-28.1672;0.761613	0.128331:-55.3262,89.6793;-3.12234	0.108606:-115.066,-0.464491;14.0747	0.14577:-51.8813,-195.809;-13.6471	0.153976:-113.95,-5.76017;11	
0.17831:-14.3894,69.5392;10.6885	0.155397:-78.4062,-20.2335;8.43393	0.163571:44.407,-68.3468;14.1953	0.180418:-4.17921,-18.782;-8.07689	0.151293:-3.23773,104.622;15.653	0.197278:-130.516,-28.3405;0.763234	0.128331:-55.3811,89.7396;-3.12897	0.108606:-115.176,-0.538075;14.1046	0.14577:-51.8057,-196.115;-13.6761	0.153976:-114.143,-5.88148;11.0235	
0.17831:-14.5463,69.5118;10.7112	0.155397:-78.5634,-20.3312;8.45186	0.163571:44.4089,-68.3391;14.2254	0.180418:-4.04245,-18.7795;-8.09405	0.151293:-3.38946,104.796;15.6862	0.197278:-130.706,-28.5139;0.764856	0.128331:-55.4361,89.7998;-3.1356	0.108606:-115.286,-0.611693;14.1346	0.14577:-51.7302,-196.42;-13.7051	0.153976:-114.336,-6.00272;11.0469	
0.17831:-14.7031,69.4843;10.7339	0.155397:-78.7205,-20.4288;8.46979	0.163571:44.4108,-68.3315;14.2556	0.180418:-3.9057,-18.777;-8.11122	0.151293:-3.54119,104.97;15.7194	0.197278:-130.895,-28.6873;0.766477	0.128331:-55.491,89.8601;-3.14222	0.108606:-115.396,-0.685345;14.1645	0.14577:-51.6547,-196.725;-13.7341	0.153976:-114.529,-6.12391;11.0704	
0.17831:-14.86,69.4568;10.7566	0.155397:-78.8777,-20.5264;8.48772	0.163571:44.4127,-68.3239;14.2857	0.180418:-3.76894,-18.7745;-8.12839	0.151293:-3.69292,105.144;15.7526	0.197278:-131.084,-28.8607;0.768098	0.128331:-55.5459,89.9204;-3.14885	0.108606:-115.506,-0.759032;14.1945	0.14577:-51.5791,-197.03;-13.7631	0.153976:-114.722,-6.24508;11.0938	
0.17831:-15.0169,69.4294;10.7793	0.155397:-79.0349,-20.6239;8.50565	0.163571:44.4146,-68.3162;14.3158	0.180418:-3.6322,-18.7721;-8.14555	0.151293:-3.84465,105.318;15.7858	0.197278:-131.273,-29.034;0.769719	0.128331:-55.6009,89.9807;-3.15548	0.108606:-115.616,-0.832751;14.2244	0.14577:-51.5036,-197.335;-13.7921	0.153976:-114.915,-6.36619;11.1173	
0.17831:-15.1738,69.4019;10.802	0.155397:-79.192,-20.7213;8.52358	0.163571:44.4165,-68.3086;14.346	0.180418:-3.49547,-18.7696;-8.16272	0.151293:-3.99638,105.492;15.8189	0.197278:-131.463,-29.2074;0.771341	0.128331:-55.6558,90.0409;-3.16211	0.108606:-115.726,-0.906504;14.2544	0.14577:-51.4281,-197.641;-13.821	0.153976:-115.108,-6.48724;11.1408	
0.17831:-15.3307,69.3745;10.8247	0.155397:-79.3492,-20.8188;8.54151	0.163571:44.4184,-68.301;14.3761	0.180418:-3.35874,-18.7671;-8.17988	0.151293:-4.14811,105.666;15.8521	0.197278:-131.652,-29.3808;0.772962	0.128331:-55.7107,90.1012;-3.16874	0.108606:-115.836,-0.98029;14.2843	0.14577:-51.3525,-197.946;-13.85	0.153976:-115.301,-6.60828;11.1642	
0.17831:-15.4875,69.347;10.8474	0.155397:-79.5063,-20.9163;8.55943	0.163571:44.4203,-68.2934;14.4062	0.180418:-3.222,-18.7646;-8.19705	0.151293:-4.29984,105.84;15.8853	0.197278:-131.841,-29.5542;0.774583	0.128331:-55.7657,90.1615;-3.17536	0.108606:-115.945,-1.05411;14.3143	0.14577:-51.277,-198.251;-13.879	0.153976:-115.494,-6.72926;11.1877	
0.17831:-15.6444,69.3195;10.8701	0.155397:-79.6635,-21.0137;8.57736	0.163571:44.4222,-68.2857;14.4364	0.180418:-3.08527,-18.7621;-8.21422	0.151293:-4.45157,106.014;15.9185	0.197278:-132.03,-29.7276;0.776204	0.128331:-55.8206,90.2217;-3.18199	0.108606:-116.055,-1.12796;14.3442	0.14577:-51.2015,-198.556;-13.908	0.153976:-115.687,-6.85019;11.2111	
0.17831:-15.8013,69.2921;10.8928	0.155397:-79.8207,-21.1112;8.59529	0.163571:44.4241,-68.2781;14.4665	0.180418:-2.94854,-18.7597;-8.23138	0.151293:-4.6033,106.187;15.9517	0.197278:-132.219,-29.9009;0.777826	0.128331:-55.8755,90.282;-3.18862	0.108606:-116.165,-1.20184;14.3742	0.14577:-51.1259,-198.861;-13.937	0.153976:-115.88,-6.97109;11.2346	
0.17831:-15.9582,69.2646;10.9155	0.155397:-79.9778,-21.2087;8.61322	0.163571:44.426,-68.2705;14.4967	0.180418:-2.8118,-18.7572;-8.24855	0.151293:-4.75503,106.361;15.9849	0.197278:-132.409,-30.0743;0.779447	0.128331:-55.9305,90.3423;-3.19525	0.108606:-116.275,-1.27575;14.4041	0.14577:-51.0504,-199.166;-13.966	0.153976:-116.073,-7.09195;11.2581	
0.17831:-16.1151,69.2371;10.9382	0.155397:-80.135,-21.3061;8.63115	0.163571:44.428,-68.2628;14.5268	0.180418:-2.67507,-18.7547;-8.26571	0.151293:-4.90676,106.535;16.0181	0.197278:-132.598,-30.2477;0.781068	0.128331:-55.9854,90.4026;-3.20188	0.108606:-116.385,-1.3497;14.434	0.14577:-50.9749,-199.472;-13.995	0.153976:-116.267,-7.21275;11.2815	
0.17831:-16.2721,69.2097;10.9609	0.155397:-80.2922,-21.4036;8.64908	0.163571:44.4299,-68.2552;14.5569	0.180418:-2.53834,-18.7522;-8.28288	0.151293:-5.05849,106.709;16.0513	0.197278:-132.787,-30.4211;0.782689	0.128331:-56.0403,90.4628;-3.2085	0.108606:-116.495,-1.42367;14.464	0.14577:-50.8994,-199.777;-14.024	0.153976:-116.46,-7.33352;11.305	
0.17831:-16.4291,69.1822;10.9836	0.155397:-80.4493,-21.5011;8.66701	0.163571:44.4318,-68.2476;14.5871	0.180418:-2.4016,-18.7497;-8.30005	0.151293:-5.21022,106.883;16.0844	0.197278:-132.976,-30.5944;0.784311	0.128331:-56.0952,90.5231;-3.21513	0.108606:-116.605,-1.49767;14.4939	0.14577:-50.8238,-200.082;-14.053	0.153976:-116.653,-7.45427;11.3284	
0.17831:-16.5861,69.1547;11.0063	0.155397:-80.6065,-21.5985;8.68494	0.163571:44.4337,-68.24;14.6172	0.180418:-2.26487,-18.7473;-8.31721	0.151293:-5.36195,107.057;16.1176	0.197278:-133.165,-30.7678;0.785932	0.128331:-56.1502,90.5834;-3.22176	0.108606:-116.714,-1.57171;14.5239	0.14577:-50.7483,-200.387;-14.082	0.153976:-116.846,-7.57497;11.3519	
0.17831:-16.743,69.1273;11.029	0.155397:-80.7637,-21.696;8.70287	0.163571:44.4356,-68.2323;14.6473	0.180418:-2.12814,-18.7448;-8.33438	0.151293:-5.51368,107.231;16.1508	0.197278:-133.355,-30.9412;0.787553	0.128331:-56.2051,90.6436;-3.22839	0.108606:-116.824,-1.64577;14.5538	0.14577:-50.6728,-200.692;-14.111	0.153976:-117.039,-7.69561;11.3754	
0.17831:-16.9,69.0998;11.0517	0.155397:-80.9208,-21.7935;8.7208	0.163571:44.4375,-68.2247;14.6775	0.180418:-1.9914,-18.7423;-8.35155	0.151293:-5.66541,107.405;16.184	0.197278:-133.544,-31.1146;0.789174	0.128331:-56.26,90.7039;-3.23502	0.108606:-116.934,-1.71986;14.5838	0.14577:-50.5972,-200.997;-14.14	0.153976:-117.232,-7.81624;11.3988	
0.17831:-17.057,69.0723;11.0744	0.155397:-81.078,-21.8909;8.73873	0.163571:44.4394,-68.2171;14.7076	0.180418:-1.85465,-18.7398;-8.36871	0.151293:-5.81714,107.579;16.2172	0.197278:-133.733,-31.288;0.790796	0.128331:-56.315,90.7642;-3.24164	0.108606:-117.044,-1.79398;14.6137	0.14577:-50.5217,-201.303;-14.1689	0.153976:-117.425,-7.93683;11.4223	
