10
0.17831:-12.997,69.6403;10.4644	0.155397:-77.1772,-19.3467;8.2779	0.163571:44.5168,-68.8597;13.9235	0.180418:-5.56529,-18.8592;-7.92657	0.151293:-1.92114,102.903;15.3436	0.197278:-128.831,-26.7893;0.74883	0.128331:-54.9672,89.0693;-3.0734	0.108606:-114.086,0.119692;13.8721	0.14577:-52.2517,-193.335;-13.4047	0.153976:-112.309,-4.73636;10.8025	
0.17831:-13.1538,69.6128;10.4869	0.155397:-77.3343,-19.4444;8.29583	0.163571:44.5191,-68.8536;13.9536	0.180418:-5.42853,-18.8569;-7.94374	0.151293:-2.07295,103.076;15.3767	0.197278:-129.021,-26.9625;0.750451	0.128331:-55.0222,89.1288;-3.08008	0.108606:-114.196,0.0463507;13.9023	0.14577:-52.1762,-193.64;-13.4337	0.153976:-112.503,-4.85804;10.8258	
0.17831:-13.3106,69.5853;10.5094	0.155397:-77.4915,-19.542;8.31376	0.163571:44.5214,-68.8475;13.9837	0.180418:-5.29177,-18.8546;-7.96091	0.151293:-2.22478,103.25;15.4099	0.197278:-129.21,-27.1357;0.752072	0.128331:-55.0771,89.1883;-3.08675	0.108606:-114.305,-0.0270276;13.9324	0.14577:-52.1006,-193.946;-13.4626	0.153976:-112.696,-4.97964;10.8491	
0.17831:-13.4674,69.5579;10.5319	0.155397:-77.6487,-19.6397;8.33169	0.163571:44.5237,-68.8414;14.0139	0.180418:-5.15502,-18.8523;-7.97807	0.151293:-2.3766,103.424;15.4431	0.197278:-129.399,-27.3089;0.753693	0.128331:-55.132,89.2478;-3.09343	0.108606:-114.415,-0.100442;13.9625	0.14577:-52.0251,-194.251;-13.4916	0.153976:-112.89,-5.10118;10.8723	
0.17831:-13.6242,69.5304;10.5544	0.155397:-77.8058,-19.7373;8.34962	0.163571:44.526,-68.8353;14.044	0.180418:-5.01826,-18.85;-7.99524	0.151293:-2.52843,103.598;15.4763	0.197278:-129.588,-27.4821;0.755315	0.128331:-55.1869,89.3073;-3.1001	0.108606:-114.525,-0.173894;13.9927	0.14577:-51.9496,-194.556;-13.5206	0.153976:-113.084,-5.2227;10.8956	
0.17831:-13.781,69.5029;10.5769	0.155397:-77.963,-19.835;8.36755	0.163571:44.5283,-68.8291;14.0742	0.180418:-4.8815,-18.8477;-8.0124	0.151293:-2.68025,103.772;15.5095	0.197278:-129.777,-27.6553;0.756936	0.128331:-55.2419,89.3668;-3.10678	0.108606:-114.635,-0.247382;14.0228	0.14577:-51.874,-194.861;-13.5496	0.153976:-113.278,-5.3442;10.9189	
0.17831:-13.9377,69.4755;10.5994	0.155397:-78.1202,-19.9326;8.38548	0.163571:44.5306,-68.823;14.1043	0.180418:-4.74474,-18.8454;-8.02957	0.151293:-2.83208,103.946;15.5427	0.197278:-129.967,-27.8285;0.758557	0.128331:-55.2968,89.4263;-3.11346	0.108606:-114.745,-0.320905;14.0529	0.14577:-51.7985,-195.166;-13.5786	0.153976:-113.472,-5.46563;10.9422	
0.17831:-14.0945,69.448;10.6219	0.155397:-78.2773,-20.0303;8.40341	0.163571:44.5329,-68.8169;14.1344	0.180418:-4.60799,-18.8432;-8.04674	0.151293:-2.9839,104.12;15.5759	0.197278:-130.156,-28.0016;0.760178	0.128331:-55.3517,89.4858;-3.12013	0.108606:-114.855,-0.394465;14.0831	0.14577:-51.723,-195.471;-13.6076	0.153976:-113.665,-5.58702;10.9654	
0.17831:-14.2513,69.4205;10.6444	0.155397:-78.4345,-20.128;8.42133	0.163571:44.5351,-68.8108;14.1646	0.180418:-4.47123,-18.8409;-8.0639	0.151293:-3.13573,104.294;15.6091	0.197278:-130.345,-28.1748;0.7618	0.128331:-55.4067,89.5453;-3.12681	0.108606:-114.965,-0.468061;14.1132	0.14577:-51.6474,-195.777;-13.6366	0.153976:-113.859,-5.70833;10.9887	
0.17831:-14.4081,69.3931;10.6669	0.155397:-78.5917,-20.2256;8.43926	0.163571:44.5374,-68.8047;14.1947	0.180418:-4.33447,-18.8386;-8.08107	0.151293:-3.28755,104.468;15.6422	0.197278:-130.534,-28.348;0.763421	0.128331:-55.4616,89.6049;-3.13348	0.108606:-115.074,-0.541691;14.1433	0.14577:-51.5719,-196.082;-13.6656	0.153976:-114.053,-5.82957;11.012	
0.17831:-14.565,69.3656;10.6894	0.155397:-78.7488,-20.3233;8.45719	0.163571:44.5397,-68.7986;14.2248	0.180418:-4.19772,-18.8363;-8.09824	0.151293:-3.43938,104.642;15.6754	0.197278:-130.724,-28.5212;0.765042	0.128331:-55.5165,89.6644;-3.14016	0.108606:-115.184,-0.615357;14.1735	0.14577:-51.4964,-196.387;-13.6946	0.153976:-114.247,-5.95083;11.0352	
0.17831:-14.722,69.3382;10.7119	0.155397:-78.906,-20.4209;8.47512	0.163571:44.542,-68.7925;14.255	0.180418:-4.06096,-18.834;-8.1154	0.151293:-3.5912,104.816;15.7086	0.197278:-130.913,-28.6944;0.766663	0.128331:-55.5715,89.7239;-3.14683	0.108606:-115.294,-0.689058;14.2036	0.14577:-51.4209,-196.692;-13.7236	0.153976:-114.441,-6.07204;11.0585	
0.17831:-14.879,69.3107;10.7344	0.155397:-79.0632,-20.5186;8.49305	0.163571:44.5443,-68.7864;14.2851	0.180418:-3.92423,-18.8317;-8.13257	0.151293:-3.74303,104.99;15.7418	0.197278:-131.102,-28.8676;0.768284	0.128331:-55.6264,89.7834;-3.15351	0.108606:-115.404,-0.762793;14.2338	0.14577:-51.3453,-196.997;-13.7526	0.153976:-114.634,-6.19319;11.0818	
0.17831:-15.036,69.2832;10.7569	0.155397:-79.2203,-20.6162;8.51098	0.163571:44.5466,-68.7803;14.3152	0.180418:-3.78752,-18.8294;-8.14973	0.151293:-3.89485,105.164;15.775	0.197278:-131.291,-29.0408;0.769906	0.128331:-55.6813,89.8429;-3.16019	0.108606:-115.514,-0.836562;14.2639	0.14577:-51.2698,-197.303;-13.7816	0.153976:-114.828,-6.31429;11.105	
0.17831:-15.1929,69.2558;10.7794	0.155397:-79.3775,-20.7139;8.52891	0.163571:44.5489,-68.7742;14.3454	0.180418:-3.65081,-18.8271;-8.1669	0.151293:-4.04668,105.338;15.8082	0.197278:-131.48,-29.214;0.771527	0.128331:-55.7363,89.9024;-3.16686	0.108606:-115.624,-0.910366;14.294	0.14577:-51.1943,-197.608;-13.8105	0.153976:-115.022,-6.43531;11.1283	
0.17831:-15.3499,69.2283;10.802	0.155397:-79.5347,-20.8115;8.54684	0.163571:44.5512,-68.7681;14.3755	0.180418:-3.5141,-18.8248;-8.18407	0.151293:-4.1985,105.512;15.8414	0.197278:-131.67,-29.3871;0.773148	0.128331:-55.7912,89.9619;-3.17354	0.108606:-115.734,-0.984203;14.3242	0.14577:-51.1187,-197.913;-13.8395	0.153976:-115.216,-6.55628;11.1516	
0.17831:-15.5069,69.2008;10.8245	0.155397:-79.6918,-20.9092;8.56477	0.163571:44.5535,-68.762;14.4057	0.180418:-3.37739,-18.8226;-8.20123	0.151293:-4.35033,105.686;15.8746	0.197278:-131.859,-29.5603;0.774769	0.128331:-55.8461,90.0214;-3.18021	0.108606:-115.844,-1.05807;14.3543	0.14577:-51.0432,-198.218;-13.8685	0.153976:-115.409,-6.67727;11.1748	
0.17831:-15.6639,69.1734;10.847	0.155397:-79.849,-21.0069;8.5827	0.163571:44.5557,-68.7559;14.4358	0.180418:-3.24068,-18.8203;-8.2184	0.151293:-4.50215,105.86;15.9077	0.197278:-132.048,-29.7335;0.776391	0.128331:-55.9011,90.0809;-3.18689	0.108606:-115.953,-1.13197;14.3844	0.14577:-50.9677,-198.523;-13.8975	0.153976:-115.603,-6.79821;11.1981	
0.17831:-15.8208,69.1459;10.8695	0.155397:-80.0062,-21.1045;8.60063	0.163571:44.558,-68.7498;14.4659	0.180418:-3.10397,-18.818;-8.23556	0.151293:-4.65398,106.034;15.9409	0.197278:-132.237,-29.9067;0.778012	0.128331:-55.956,90.1404;-3.19356	0.108606:-116.063,-1.20591;14.4146	0.14577:-50.8921,-198.828;-13.9265	0.153976:-115.797,-6.9191;11.2214	
0.17831:-15.9778,69.1184;10.892	0.155397:-80.1633,-21.2022;8.61855	0.163571:44.5603,-68.7437;14.4961	0.180418:-2.96727,-18.8157;-8.25273	0.151293:-4.8058,106.208;15.9741	0.197278:-132.426,-30.0799;0.779633	0.128331:-56.0109,90.1999;-3.20024	0.108606:-116.173,-1.27988;14.4447	0.14577:-50.8166,-199.134;-13.9555	0.153976:-115.991,-7.03994;11.2447	
0.17831:-16.1349,69.091;10.9145	0.155397:-80.3205,-21.2998;8.63648	0.163571:44.5626,-68.7376;14.5262	0.180418:-2.83056,-18.8134;-8.2699	0.151293:-4.95763,106.382;16.0074	0.197278:-132.616,-30.2531;0.781254	0.128331:-56.0659,90.2595;-3.20692	0.108606:-116.283,-1.35387;14.4748	0.14577:-50.7411,-199.439;-13.9845	0.153976:-116.185,-7.16071;11.2679	
0.17831:-16.2921,69.0635;10.937	0.155397:-80.4777,-21.3975;8.65441	0.163571:44.5649,-68.7315;14.5563	0.180418:-2.69385,-18.8111;-8.28706	0.151293:-5.10945,106.555;16.041	0.197278:-132.805,-30.4263;0.782876	0.128331:-56.1208,90.319;-3.21359	0.108606:-116.393,-1.4279;14.505	0.14577:-50.6655,-199.744;-14.0135	0.153976:-116.378,-7.28144;11.2912	
0.17831:-16.4493,69.036;10.9595	0.155397:-80.6348,-21.4951;8.67234	0.163571:44.5672,-68.7254;14.5865	0.180418:-2.55714,-18.8088;-8.30423	0.151293:-5.26128,106.729;16.0745	0.197278:-132.994,-30.5995;0.784497	0.128331:-56.1757,90.3785;-3.22027	0.108606:-116.503,-1.50196;14.5351	0.14577:-50.59,-200.049;-14.0425	0.153976:-116.572,-7.40212;11.3145	
0.17831:-16.6064,69.0086;10.982	0.155397:-80.792,-21.5928;8.69027	0.163571:44.5695,-68.7193;14.6166	0.180418:-2.42043,-18.8065;-8.32139	0.151293:-5.4131,106.903;16.1081	0.197278:-133.183,-30.7727;0.786118	0.128331:-56.2306,90.438;-3.22694	0.108606:-116.613,-1.57605;14.5652	0.14577:-50.5145,-200.354;-14.0715	0.153976:-116.766,-7.52284;11.3377	
0.17831:-16.7636,68.9811;11.0045	0.155397:-80.9492,-21.6905;8.7082	0.163571:44.5718,-68.7132;14.6467	0.180418:-2.28372,-18.8042;-8.33856	0.151293:-5.56493,107.077;16.1417	0.197278:-133.372,-30.9463;0.787739	0.128331:-56.2856,90.4975;-3.23362	0.108606:-116.722,-1.65017;14.5954	0.14577:-50.4389,-200.659;-14.1005	0.153976:-116.96,-7.64348;11.361	
0.17831:-16.9208,68.9536;11.027	0.155397:-81.1063,-21.7881;8.72613	0.163571:44.5741,-68.7071;14.6769	0.180418:-2.14701,-18.802;-8.35573	0.151293:-5.71675,107.251;16.1752	0.197278:-133.562,-31.1198;0.789361	0.128331:-56.3405,90.557;-3.24029	0.108606:-116.832,-1.72432;14.6255	0.14577:-50.3634,-200.965;-14.1295	0.153976:-117.154,-7.7641;11.3843	
0.17831:-17.0779,68.9262;11.0495	0.155397:-81.2635,-21.8858;8.74406	0.163571:44.5763,-68.701;14.707	0.180418:-2.0103,-18.7997;-8.37289	0.151293:-5.86858,107.425;16.2088	0.197278:-133.751,-31.2934;0.790982	0.128331:-56.3954,90.6165;-3.24697	0.108606:-116.942,-1.79849;14.6557	0.14577:-50.2879,-201.27;-14.1584	0.153976:-117.347,-7.88464;11.4075	
0.17831:-17.2351,68.8987;11.072	0.155397:-81.4206,-21.9834;8.76199	0.163571:44.5786,-68.6949;14.7372	0.180418:-1.87359,-18.7974;-8.39006	0.151293:-6.0204,107.599;16.2424	0.197278:-133.94,-31.467;0.792603	0.128331:-56.4504,90.676;-3.25365	0.108606:-117.052,-1.8727;14.6858	0.14577:-50.2124,-201.575;-14.1874	0.153976:-117.541,-8.00515;11.4308	
0.17831:-17.3923,68.8712;11.0945	0.155397:-81.5778,-22.0811;8.77992	0.163571:44.5809,-68.6888;14.7673	0.180418:-1.73688,-18.7951;-8.40723	0.151293:-6.17223,107.773;16.2759	0.197278:-134.129,-31.6405;0.794224	0.128331:-56.5053,90.7355;-3.26032	0.108606:-117.162,-1.94693;14.7159	0.14577:-50.1368,-201.88;-14.2164	0.153976:-117.735,-8.12562;11.4541	
0.17831:-17.5494,68.8438;11.117	0.155397:-81.735,-22.1787;8.79784	0.163571:44.5832,-68.6827;14.7974	0.180418:-1.60017,-18.7928;-8.42439	0.151293:-6.32405,107.947;16.3095	0.197278:-134.318,-31.8141;0.795846	0.128331:-56.5602,90.795;-3.267	0.108606:-117.272,-2.02118;14.7461	0.14577:-50.0613,-202.185;-14.2454	0.153976:-117.929,-8.24598;11.4774	
0.17831:-17.7066,68.8163;11.1396	0.155397:-81.8921,-22.2764;8.81577	0.163571:44.5855,-68.6766;14.8276	0.180418:-1.46346,-18.7905;-8.44156	0.151293:-6.47588,108.121;16.3431	0.197278:-134.508,-31.9877;0.797467	0.128331:-56.6152,90.8545;-3.27367	0.108606:-117.382,-2.09547;14.7762	0.14577:-49.9858,-202.49;-14.2744	0.153976:-118.122,-8.36633;11.5006	
0.17831:-17.8638,68.7888;11.1621	0.155397:-82.0493,-22.374;8.8337	0.163571:44.5878,-68.6705;14.8577	0.180418:-1.32675,-18.7882;-8.45872	0.151293:-6.62775,108.295;16.3767	0.197278:-134.697,-32.1609;0.799088	0.128331:-56.6701,90.9141;-3.28035	0.108606:-117.491,-2.16981;14.8063	0.14577:-49.9102,-202.796;-14.3034	0.153976:-118.316,-8.48669;11.5239	
0.17831:-18.0209,68.7614;11.1846	0.155397:-82.2065,-22.4717;8.85163	0.163571:44.5901,-68.6644;14.8878	0.180418:-1.19005,-18.7859;-8.47589	0.151293:-6.77967,108.469;16.4102	0.197278:-134.886,-32.3341;0.800709	0.128331:-56.725,90.9736;-3.28702	0.108606:-117.601,-2.24414;14.8365	0.14577:-49.8347,-203.101;-14.3324	0.153976:-118.51,-8.60698;11.5472	
0.17831:-18.1781,68.7339;11.2071	0.155397:-82.3636,-22.5694;8.86956	0.163571:44.5924,-68.6582;14.918	0.180418:-1.05334,-18.7836;-8.49306	0.151293:-6.93159,108.643;16.4438	0.197278:-135.075,-32.5073;0.802331	0.128331:-56.78,91.0331;-3.2937	0.108606:-117.711,-2.31848;14.8666	0.14577:-49.7592,-203.406;-14.3614	0.153976:-118.704,-8.72715;11.5704	
0.17831:-18.3353,68.7064;11.2296	0.155397:-82.5208,-22.667;8.88749	0.163571:44.5947,-68.6521;14.9481	0.180418:-0.916627,-18.7814;-8.51022	0.151293:-7.08351,108.817;16.4774	0.197278:-135.265,-32.6805;0.803952	0.128331:-56.8349,91.0926;-3.30038	0.108606:-117.821,-2.39286;14.8967	0.14577:-49.6836,-203.711;-14.3904	0.153976:-118.898,-8.84748;11.5937	
0.17831:-18.4924,68.679;11.2521	0.155397:-82.678,-22.7647;8.90542	0.163571:44.5969,-68.646;14.9782	0.180418:-0.779918,-18.7791;-8.52739	0.151293:-7.23543,108.991;16.5109	0.197278:-135.454,-32.8536;0.805573	0.128331:-56.8898,91.1521;-3.30705	0.108606:-117.931,-2.46728;14.9269	0.14577:-49.6081,-204.016;-14.4194	0.153976:-119.091,-8.96784;11.617	
0.17831:-18.6496,68.6515;11.2746	0.155397:-82.8351,-22.8623;8.92335	0.163571:44.5992,-68.6399;15.0084	0.180418:-0.643209,-18.7768;-8.54455	0.151293:-7.38735,109.165;16.5445	0.197278:-135.643,-33.0268;0.807194	0.128331:-56.9448,91.2116;-3.31373	0.108606:-118.041,-2.54172;14.957	0.14577:-49.5326,-204.322;-14.4484	0.153976:-119.285,-9.08819;11.6402	
0.17831:-18.8068,68.624;11.2971	0.155397:-82.9923,-22.96;8.94128	0.163571:44.6015,-68.6338;15.0385	0.180418:-0.506499,-18.7745;-8.56172	0.151293:-7.53928,109.339;16.5781	0.197278:-135.832,-33.2;0.808816	0.128331:-56.9997,91.2711;-3.3204	0.108606:-118.151,-2.6162;14.9872	0.14577:-49.457,-204.627;-14.4774	0.153976:-119.479,-9.20839;11.6635	
0.17831:-18.9639,68.5966;11.3196	0.155397:-83.1495,-23.0576;8.95921	0.163571:44.6038,-68.6277;15.0686	0.180418:-0.369784,-18.7722;-8.57889	0.151293:-7.6912,109.513;16.6116	0.197278:-136.021,-33.3732;0.810437	0.128331:-57.0546,91.3306;-3.32708	0.108606:-118.261,-2.69066;15.0173	0.14577:-49.3815,-204.932;-14.5063	0.153976:-119.673,-9.32855;11.6868	
0.17831:-19.1211,68.5691;11.3421	0.155397:-83.3066,-23.1553;8.97714	0.163571:44.6061,-68.6216;15.0988	0.180418:-0.233069,-18.7699;-8.59605	0.151293:-7.84312,109.687;16.6452	0.197278:-136.211,-33.5464;0.812058	0.128331:-57.1096,91.3901;-3.33375	0.108606:-118.37,-2.76515;15.0474	0.14577:-49.306,-205.237;-14.5353	0.153976:-119.867,-9.44871;11.71	
0.17831:-19.2783,68.5416;11.3646	0.155397:-83.4638,-23.253;8.99506	0.163571:44.6084,-68.6155;15.1289	0.180418:-0.0963513,-18.7676;-8.61322	0.151293:-7.99504,109.861;16.6788	0.197278:-136.4,-33.7196;0.813679	0.128331:-57.1645,91.4496;-3.34043	0.108606:-118.48,-2.83967;15.0776	0.14577:-49.2305,-205.542;-14.5643	0.153976:-120.06,-9.56888;11.7333	
0.17831:-19.4354,68.5142;11.3871	0.155397:-83.621,-23.3506;9.01299	0.163571:44.6107,-68.6094;15.1591	0.180418:0.0403644,-18.7653;-8.63039	0.151293:-8.14686,110.034;16.7123	0.197278:-136.589,-33.8928;0.815301	0.128331:-57.2194,91.5091;-3.34711	0.108606:-118.59,-2.91422;15.1077	0.14577:-49.1549,-205.847;-14.5933	0.153976:-120.254,-9.68904;11.7566	
0.17831:-19.5926,68.4867;11.4096	0.155397:-83.7781,-23.4483;9.03092	0.163571:44.613,-68.6033;15.1892	0.180418:0.177081,-18.763;-8.64755	0.151293:-8.29869,110.208;16.7459	0.197278:-136.778,-34.066;0.816922	0.128331:-57.2743,91.5687;-3.35378	0.108606:-118.7,-2.98879;15.1378	0.14577:-49.0794,-206.153;-14.6223	0.153976:-120.448,-9.80903;11.7799	
0.17831:-19.7496,68.4592;11.4321	0.155397:-83.9353,-23.5459;9.04885	0.163571:44.6152,-68.5972;15.2193	0.180418:0.313798,-18.7608;-8.66472	0.151293:-8.45051,110.382;16.7795	0.197278:-136.967,-34.2391;0.818543	0.128331:-57.3293,91.6282;-3.36046	0.108606:-118.81,-3.0634;15.168	0.14577:-49.0039,-206.458;-14.6513	0.153976:-120.642,-9.92901;11.8031	
0.17831:-19.9064,68.4318;11.4546	0.155397:-84.0925,-23.6436;9.06678	0.163571:44.6175,-68.5911;15.2495	0.180418:0.450513,-18.7585;-8.68188	0.151293:-8.60234,110.556;16.8131	0.197278:-137.157,-34.4123;0.820164	0.128331:-57.3842,91.6877;-3.36713	0.108606:-118.92,-3.138;15.1981	0.14577:-48.9283,-206.763;-14.6803	0.153976:-120.836,-10.049;11.8264	
0.17831:-20.0632,68.4043;11.4772	0.155397:-84.2496,-23.7412;9.08471	0.163571:44.6198,-68.585;15.2796	0.180418:0.587224,-18.7562;-8.69905	0.151293:-8.75416,110.73;16.8466	0.197278:-137.346,-34.5855;0.821786	0.128331:-57.4391,91.7472;-3.37381	0.108606:-119.03,-3.21262;15.2282	0.14577:-48.8528,-207.068;-14.7093	0.153976:-121.029,-10.169;11.8497	
0.17831:-20.22,68.3768;11.4997	0.155397:-84.4068,-23.8389;9.10264	0.163571:44.6221,-68.5789;15.3097	0.180418:0.723933,-18.7539;-8.71622	0.151293:-8.90599,110.904;16.8802	0.197278:-137.535,-34.7587;0.823407	0.128331:-57.4941,91.8067;-3.38048	0.108606:-119.139,-3.28725;15.2584	0.14577:-48.7773,-207.373;-14.7383	0.153976:-121.223,-10.2889;11.8729	
0.17831:-20.3767,68.3494;11.5222	0.155397:-84.564,-23.9365;9.12057	0.163571:44.6244,-68.5728;15.3399	0.180418:0.860643,-18.7516;-8.73338	0.151293:-9.05781,111.078;16.9138	0.197278:-137.724,-34.9319;0.825028	0.128331:-57.549,91.8662;-3.38716	0.108606:-119.249,-3.36192;15.2885	0.14577:-48.7017,-207.678;-14.7673	0.153976:-121.417,-10.4088;11.8962	
0.17831:-20.5335,68.3219;11.5447	0.155397:-84.7211,-24.0342;9.1385	0.163571:44.6267,-68.5667;15.37	0.180418:0.997352,-18.7493;-8.75055	0.151293:-9.20964,111.252;16.9473	0.197278:-137.913,-35.1051;0.826649	0.128331:-57.6039,91.9257;-3.39384	0.108606:-119.359,-3.4366;15.3187	0.14577:-48.6262,-207.984;-14.7963	0.153976:-121.611,-10.5286;11.9195	
0.17831:-20.6903,68.2944;11.5672	0.155397:-84.8783,-24.1319;9.15643	0.163571:44.629,-68.5606;15.4001	0.180418:1.13406,-18.747;-8.76771	0.151293:-9.36146,111.426;16.9809	0.197278:-138.103,-35.2783;0.828271	0.128331:-57.6589,91.9852;-3.40051	0.108606:-119.469,-3.51132;15.3488	0.14577:-48.5507,-208.289;-14.8253	0.153976:-121.804,-10.6484;11.9427	
0.17831:-20.8471,68.267;11.5897	0.155397:-85.0355,-24.2295;9.17436	0.163571:44.6313,-68.5545;15.4303	0.180418:1.27077,-18.7447;-8.78488	0.151293:-9.51329,111.6;17.0145	0.197278:-138.292,-35.4515;0.829892	0.128331:-57.7138,92.0447;-3.40719	0.108606:-119.579,-3.58605;15.3789	0.14577:-48.4751,-208.594;-14.8542	0.153976:-121.998,-10.7682;11.966	
0.17831:-21.0039,68.2395;11.6122	0.155397:-85.1926,-24.3272;9.19228	0.163571:44.6336,-68.5484;15.4604	0.180418:1.40748,-18.7424;-8.80205	0.151293:-9.66511,111.774;17.048	0.197278:-138.481,-35.6246;0.831513	0.128331:-57.7687,92.1042;-3.41386	0.108606:-119.689,-3.6608;15.4091	0.14577:-48.3996,-208.899;-14.8832	0.153976:-122.192,-10.888;11.9893	
0.17831:-21.1607,68.2121;11.6347	0.155397:-85.3498,-24.4248;9.21021	0.163571:44.6358,-68.5423;15.4906	0.180418:1.54419,-18.7402;-8.81921	0.151293:-9.81694,111.948;17.0816	0.197278:-138.67,-35.7978;0.833134	0.128331:-57.8237,92.1637;-3.42054	0.108606:-119.799,-3.73553;15.4392	0.14577:-48.3241,-209.204;-14.9122	0.153976:-122.386,-11.0077;12.0126	
0.17831:-21.3174,68.1846;11.6572	0.155397:-85.507,-24.5225;9.22814	0.163571:44.6381,-68.5362;15.5207	0.180418:1.6809,-18.7379;-8.83638	0.151293:-9.96876,112.122;17.1152	0.197278:-138.859,-35.971;0.834756	0.128331:-57.8786,92.2233;-3.42721	0.108606:-119.908,-3.8103;15.4693	0.14577:-48.2486,-209.51;-14.9412	0.153976:-122.58,-11.1275;12.0358	
0.17831:-21.4742,68.1571;11.6797	0.155397:-85.6641,-24.6201;9.24607	0.163571:44.6404,-68.5301;15.5508	0.180418:1.81761,-18.7356;-8.85355	0.151293:-10.1206,112.296;17.1488	0.197278:-139.049,-36.1442;0.836377	0.128331:-57.9335,92.2828;-3.43389	0.108606:-120.018,-3.88507;15.4995	0.14577:-48.173,-209.815;-14.9702	0.153976:-122.773,-11.2471;12.0591	
0.17831:-21.631,68.1297;11.7022	0.155397:-85.8213,-24.7178;9.264	0.163571:44.6427,-68.524;15.581	0.180418:1.95432,-18.7333;-8.87071	0.151293:-10.2724,112.47;17.1823	0.197278:-139.238,-36.3174;0.837998	0.128331:-57.9885,92.3423;-3.44057	0.108606:-120.128,-3.95988;15.5296	0.14577:-48.0975,-210.12;-14.9992	0.153976:-122.967,-11.3669;12.0824	
0.17831:-21.7878,68.1022;11.7247	0.155397:-85.9784,-24.8155;9.28193	0.163571:44.645,-68.5179;15.6111	0.180418:2.09103,-18.731;-8.88788	0.151293:-10.4242,112.644;17.2159	0.197278:-139.427,-36.4906;0.839619	0.128331:-58.0434,92.4018;-3.44724	0.108606:-120.238,-4.03468;15.5597	0.14577:-48.022,-210.425;-15.0282	0.153976:-123.161,-11.4866;12.1056	
0.17831:-21.9446,68.0747;11.7472	0.155397:-86.1356,-24.9131;9.29986	0.163571:44.6473,-68.5118;15.6412	0.180418:2.22773,-18.7287;-8.90504	0.151293:-10.5761,112.818;17.2495	0.197278:-139.616,-36.6638;0.841241	0.128331:-58.0983,92.4613;-3.45392	0.108606:-120.348,-4.10945;15.5899	0.14577:-47.9464,-210.73;-15.0572	0.153976:-123.355,-11.6064;12.1289	
0.17831:-22.1014,68.0473;11.7697	0.155397:-86.2928,-25.0108;9.31779	0.163571:44.6496,-68.5057;15.6714	0.180418:2.36444,-18.7264;-8.92221	0.151293:-10.7279,112.992;17.283	0.197278:-139.806,-36.8369;0.842862	0.128331:-58.1533,92.5208;-3.46059	0.108606:-120.458,-4.18427;15.62	0.14577:-47.8709,-211.035;-15.0862	0.153976:-123.549,-11.7262;12.1522	
0.17831:-22.2582,68.0198;11.7922	0.155397:-86.4499,-25.1084;9.33572	0.163571:44.6519,-68.4996;15.7015	0.180418:2.50115,-18.7241;-8.93938	0.151293:-10.8797,113.166;17.3166	0.197278:-139.995,-37.0101;0.844483	0.128331:-58.2082,92.5803;-3.46727	0.108606:-120.568,-4.25914;15.6501	0.14577:-47.7954,-211.341;-15.1152	0.153976:-123.742,-11.846;12.1754	
0.17831:-22.4149,67.9923;11.8148	0.155397:-86.6071,-25.2061;9.35365	0.163571:44.6542,-68.4935;15.7316	0.180418:2.63786,-18.7218;-8.95654	0.151293:-11.0315,113.34;17.3502	0.197278:-140.184,-37.1833;0.846104	0.128331:-58.2631,92.6398;-3.47394	0.108606:-120.678,-4.334;15.6803	0.14577:-47.7198,-211.646;-15.1442	0.153976:-123.936,-11.9658;12.1987	
0.17831:-22.5717,67.9649;11.8373	0.155397:-86.7643,-25.3037;9.37158	0.163571:44.6564,-68.4874;15.7618	0.180418:2.77457,-18.7196;-8.97371	0.151293:-11.1834,113.513;17.3837	0.197278:-140.373,-37.3565;0.847726	0.128331:-58.3181,92.6993;-3.48062	0.108606:-120.787,-4.40886;15.7104	0.14577:-47.6443,-211.951;-15.1732	0.153976:-124.13,-12.0854;12.222	
0.17831:-22.7285,67.9374;11.8598	0.155397:-86.9214,-25.4014;9.3895	0.163571:44.6587,-68.4812;15.7919	0.180418:2.91128,-18.7173;-8.99087	0.151293:-11.3352,113.687;17.4173	0.197278:-140.562,-37.5297;0.849347	0.128331:-58.373,92.7588;-3.4873	0.108606:-120.897,-4.48373;15.7406	0.14577:-47.5688,-212.256;-15.2021	0.153976:-124.324,-12.205;12.2453	
0.17831:-22.8853,67.9099;11.8823	0.155397:-87.0786,-25.499;9.40743	0.163571:44.661,-68.4751;15.8221	0.180418:3.04799,-18.715;-9.00804	0.151293:-11.487,113.861;17.4509	0.197278:-140.752,-37.7029;0.850968	0.128331:-58.4279,92.8184;-3.49397	0.108606:-121.007,-4.55866;15.7707	0.14577:-47.4932,-212.561;-15.2311	0.153976:-124.517,-12.3246;12.2685	
0.17831:-23.0421,67.8825;11.9048	0.155397:-87.2358,-25.5967;9.42536	0.163571:44.6633,-68.469;15.8522	0.180418:3.1847,-18.7127;-9.02521	0.151293:-11.6388,114.035;17.4844	0.197278:-140.941,-37.8761;0.852589	0.128331:-58.4828,92.8779;-3.50065	0.108606:-121.117,-4.63362;15.8008	0.14577:-47.4177,-212.866;-15.2601	0.153976:-124.711,-12.4442;12.2918	
